Datetime,Open,High,Low,Close,Adj Close,Volume
2019-12-06 09:30:00,291.9549865722656,292.5,291.6000061035156,291.6000061035156,291.6000061035156,76288
2019-12-06 09:33:00,291.25,291.47149658203125,291.21868896484375,291.3800048828125,291.3800048828125,44527
2019-12-06 09:34:00,291.2799987792969,292.30999755859375,290.9800109863281,291.1430969238281,291.1430969238281,17843
2019-12-06 09:35:00,291.07000732421875,292.0400085449219,291.07000732421875,291.864990234375,291.864990234375,10638
2019-12-06 09:36:00,291.80499267578125,291.92999267578125,291.55999755859375,291.6700134277344,291.6700134277344,2691
2019-12-06 09:37:00,291.7099914550781,291.8096923828125,291.54998779296875,291.6600036621094,291.6600036621094,9060
2019-12-06 09:38:00,291.6300048828125,291.6300048828125,291.3599853515625,291.6000061035156,291.6000061035156,9924
2019-12-06 09:39:00,291.5299987792969,291.5849914550781,291.19000244140625,291.32000732421875,291.32000732421875,7249
2019-12-06 09:40:00,291.260009765625,291.45001220703125,291.1400146484375,291.2699890136719,291.2699890136719,10060
2019-12-06 09:41:00,291.2699890136719,291.3949890136719,290.94000244140625,291.1549072265625,291.1549072265625,13401
2019-12-06 09:42:00,291.0899963378906,291.2757873535156,290.989990234375,291.1199951171875,291.1199951171875,10442
2019-12-06 09:43:00,291.1400146484375,291.2799072265625,290.8599853515625,290.9549865722656,290.9549865722656,6010
2019-12-06 09:44:00,291.0104064941406,291.1300048828125,290.80999755859375,290.80999755859375,290.80999755859375,11469
2019-12-06 09:45:00,290.8699951171875,290.9100036621094,290.7099914550781,290.8500061035156,290.8500061035156,18133
2019-12-06 09:46:00,290.7900085449219,290.8500061035156,290.6600036621094,290.6600036621094,290.6600036621094,5001
2019-12-06 09:47:00,290.6499938964844,290.67999267578125,290.25,290.2799987792969,290.2799987792969,11152
2019-12-06 09:48:00,290.3299865722656,290.40380859375,290.1300048828125,290.2300109863281,290.2300109863281,12119
2019-12-06 09:49:00,290.2049865722656,290.510009765625,290.1600036621094,290.4200134277344,290.4200134277344,6536
2019-12-06 09:50:00,290.4100036621094,290.8599853515625,290.4100036621094,290.7349853515625,290.7349853515625,14724
2019-12-06 09:51:00,290.7099914550781,290.79010009765625,290.54998779296875,290.5899963378906,290.5899963378906,16660
2019-12-06 09:52:00,290.5899963378906,291.08990478515625,290.5899963378906,291.08990478515625,291.08990478515625,11841
2019-12-06 09:53:00,291.010009765625,291.2049865722656,290.989990234375,291.125,291.125,3470
2019-12-06 09:54:00,291.07000732421875,291.2149963378906,291.010009765625,291.1600036621094,291.1600036621094,8391
2019-12-06 09:55:00,291.0494079589844,291.0494079589844,290.9700012207031,291.0,291.0,1719
2019-12-06 09:57:00,290.82000732421875,291.0400085449219,290.82000732421875,291.0255126953125,291.0255126953125,49095
2019-12-06 09:58:00,291.0,291.1199951171875,290.92999267578125,290.92999267578125,290.92999267578125,11709
2019-12-06 09:59:00,290.9100036621094,291.0899963378906,290.840087890625,291.0899963378906,291.0899963378906,5885
2019-12-06 10:00:00,291.0736083984375,291.0736083984375,290.7699890136719,291.0150146484375,291.0150146484375,6371
2019-12-06 10:01:00,291.02020263671875,291.1499938964844,291.02020263671875,291.1304931640625,291.1304931640625,8137
2019-12-06 10:02:00,291.135009765625,291.1400146484375,290.92999267578125,291.04998779296875,291.04998779296875,5155
2019-12-06 10:03:00,290.9949951171875,291.18951416015625,290.8800048828125,291.0299987792969,291.0299987792969,5384
2019-12-06 10:04:00,291.0899963378906,291.3599853515625,291.07000732421875,291.07000732421875,291.07000732421875,10951
2019-12-06 10:05:00,291.1300048828125,291.3699951171875,291.0799865722656,291.2195129394531,291.2195129394531,13672
2019-12-06 10:06:00,291.05999755859375,291.3595886230469,290.79998779296875,291.29998779296875,291.29998779296875,20512
2019-12-06 10:07:00,291.32000732421875,291.32940673828125,290.6604919433594,290.760009765625,290.760009765625,15262
2019-12-06 10:08:00,290.76409912109375,290.76409912109375,290.57000732421875,290.57000732421875,290.57000732421875,2321
2019-12-06 10:09:00,290.5,290.66668701171875,290.42010498046875,290.6335144042969,290.6335144042969,7073
2019-12-06 10:10:00,290.70001220703125,290.75,290.5899963378906,290.75,290.75,3459
2019-12-06 10:11:00,290.685302734375,290.685302734375,290.64990234375,290.6778869628906,290.6778869628906,2011
2019-12-06 10:12:00,290.6700134277344,290.69500732421875,290.29998779296875,290.30999755859375,290.30999755859375,3454
2019-12-06 10:13:00,290.3999938964844,290.42999267578125,290.29998779296875,290.35260009765625,290.35260009765625,5375
2019-12-06 10:14:00,290.364990234375,290.6600036621094,290.364990234375,290.6000061035156,290.6000061035156,5894
2019-12-06 10:15:00,290.5199890136719,290.54998779296875,290.1000061035156,290.4200134277344,290.4200134277344,27914
2019-12-06 10:16:00,290.4100036621094,290.510009765625,290.2900085449219,290.3399963378906,290.3399963378906,4141
2019-12-06 10:17:00,290.29998779296875,290.42999267578125,290.29998779296875,290.3900146484375,290.3900146484375,2036
2019-12-06 10:18:00,290.4258117675781,290.614990234375,290.3900146484375,290.614990234375,290.614990234375,3844
2019-12-06 10:19:00,290.5899963378906,290.5899963378906,290.42169189453125,290.44000244140625,290.44000244140625,4788
2019-12-06 10:20:00,290.42999267578125,290.42999267578125,290.1400146484375,290.260009765625,290.260009765625,6820
2019-12-06 10:21:00,290.31988525390625,290.3500061035156,290.2200012207031,290.25,290.25,4751
2019-12-06 10:22:00,290.30999755859375,290.30999755859375,290.20001220703125,290.2475891113281,290.2475891113281,2764
2019-12-06 10:23:00,290.29998779296875,290.4700012207031,290.2900085449219,290.42498779296875,290.42498779296875,10515
2019-12-06 10:24:00,290.43499755859375,290.6300048828125,290.43499755859375,290.5151062011719,290.5151062011719,2671
2019-12-06 10:25:00,290.5447082519531,290.55999755859375,290.4554138183594,290.4554138183594,290.4554138183594,7224
2019-12-06 10:26:00,290.5199890136719,290.61859130859375,290.45001220703125,290.5199890136719,290.5199890136719,9455
2019-12-06 10:27:00,290.5299987792969,290.6600036621094,290.4599914550781,290.6499938964844,290.6499938964844,4018
2019-12-06 10:28:00,290.6400146484375,290.7799987792969,290.6300048828125,290.6300048828125,290.6300048828125,3813
2019-12-06 10:29:00,290.6700134277344,290.739990234375,290.6000061035156,290.6700134277344,290.6700134277344,3674
2019-12-06 10:30:00,290.6983947753906,290.6983947753906,290.6000061035156,290.6000061035156,290.6000061035156,2761
2019-12-06 10:31:00,290.57501220703125,290.6462097167969,290.5400085449219,290.6300048828125,290.6300048828125,1731
2019-12-06 10:32:00,290.67999267578125,290.7699890136719,290.6000061035156,290.6971130371094,290.6971130371094,7201
2019-12-06 10:33:00,290.75,290.8349914550781,290.6700134277344,290.74810791015625,290.74810791015625,2560
2019-12-06 10:34:00,290.6600036621094,290.6600036621094,290.5400085449219,290.6199951171875,290.6199951171875,1977
2019-12-06 10:35:00,290.5400085449219,290.5400085449219,290.3900146484375,290.4599914550781,290.4599914550781,3922
2019-12-06 10:36:00,290.49700927734375,290.5299987792969,290.3999938964844,290.42999267578125,290.42999267578125,2610
2019-12-06 10:37:00,290.44500732421875,290.5224914550781,290.44500732421875,290.4757080078125,290.4757080078125,3450
2019-12-06 10:38:00,290.4649963378906,290.510009765625,290.4649963378906,290.4750061035156,290.4750061035156,968
